step,id,x,y,z
1200,6,1.0059e+09,1.73106e+09,1.39864e+09
1200,7,1.27245e+09,2.09736e+09,4.46809e+08
1200,8,9.42384e+08,1.99779e+09,6.9078e+08
1200,9,1.37602e+09,1.95301e+09,9.19126e+08
1201,0,1.29858e+09,1.64607e+09,7.77312e+08
1201,1,8.13614e+08,1.39838e+09,1.11567e+09
1201,2,1.52114e+09,1.34325e+09,8.38813e+08
1201,3,1.49799e+09,1.52761e+09,8.46078e+08
1201,4,1.47356e+09,2.23174e+09,2.51829e+09
1201,5,4.41637e+08,8.97351e+08,1.22145e+09
1201,6,1.00818e+09,1.72601e+09,1.3994e+09
1201,7,1.27312e+09,2.10594e+09,4.42464e+08
1201,8,9.50539e+08,1.99478e+09,6.88719e+08
1201,9,1.36476e+09,1.96095e+09,9.21039e+08
1202,0,1.29748e+09,1.64862e+09,7.79054e+08
1202,1,8.17093e+08,1.40613e+09,1.10595e+09
1202,2,1.52236e+09,1.33558e+09,8.43262e+08
1202,3,1.49292e+09,1.52751e+09,8.40464e+08
1202,4,1.47276e+09,2.23019e+09,2.52768e+09
1202,5,4.38177e+08,8.928e+08,1.22077e+09
1202,6,1.0105e+09,1.72095e+09,1.40006e+09
1202,7,1.27375e+09,2.11444e+09,4.38252e+08
1202,8,9.58818e+08,1.99169e+09,6.86703e+08
1202,9,1.35343e+09,1.96874e+09,9.22883e+08
1203,0,1.29648e+09,1.65116e+09,7.8089e+08
1203,1,8.20655e+08,1.41395e+09,1.09622e+09
1203,2,1.52348e+09,1.32818e+09,8.47713e+08
1203,3,1.48769e+09,1.52735e+09,8.34835e+08
1203,4,1.47196e+09,2.22862e+09,2.53705e+09
1203,5,4.34761e+08,8.88298e+08,1.22009e+09
1203,6,1.01284e+09,1.71586e+09,1.4006e+09
1203,7,1.27434e+09,2.12284e+09,4.34173e+08
1203,8,9.67221e+08,1.98855e+09,6.84736e+08
1203,9,1.34202e+09,1.9764e+09,9.24658e+08
1204,0,1.29557e+09,1.65371e+09,7.82815e+08
1204,1,8.24304e+08,1.42184e+09,1.08648e+09
1204,2,1.52448e+09,1.32106e+09,8.52158e+08
1204,3,1.48231e+09,1.52716e+09,8.29204e+08
1204,4,1.47115e+09,2.22704e+09,2.5464e+09
1204,5,4.31388e+08,8.83845e+08,1.21939e+09
1204,6,1.0152e+09,1.71075e+09,1.40103e+09
1204,7,1.27488e+09,2.13115e+09,4.30226e+08
1204,8,9.75753e+08,1.98533e+09,6.82821e+08
1204,9,1.33054e+09,1.98391e+09,9.2636e+08
1205,0,1.29474e+09,1.65625e+09,7.84826e+08
1205,1,8.28042e+08,1.4298e+09,1.07672e+09
1205,2,1.52536e+09,1.31419e+09,8.56591e+08
1205,3,1.47676e+09,1.52696e+09,8.23582e+08
1205,4,1.47033e+09,2.22546e+09,2.55571e+09
1205,5,4.28056e+08,8.79439e+08,1.21867e+09
1205,6,1.01759e+09,1.70562e+09,1.40135e+09
1205,7,1.27538e+09,2.13936e+09,4.26411e+08
1205,8,9.84413e+08,1.98206e+09,6.80964e+08
1205,9,1.31899e+09,1.99129e+09,9.27986e+08
1206,0,1.29399e+09,1.65879e+09,7.86915e+08
1206,1,8.31873e+08,1.43782e+09,1.06696e+09
1206,2,1.52613e+09,1.30756e+09,8.61005e+08
1206,3,1.47106e+09,1.52675e+09,8.17981e+08
1206,4,1.46951e+09,2.22386e+09,2.56501e+09
1206,5,4.24767e+08,8.7508e+08,1.21795e+09
1206,6,1.02e+09,1.70048e+09,1.40155e+09
1206,7,1.27584e+09,2.14748e+09,4.22725e+08
1206,8,9.93205e+08,1.97871e+09,6.79168e+08
1206,9,1.30737e+09,1.99852e+09,9.29535e+08
1207,0,1.29332e+09,1.66131e+09,7.89079e+08
1207,1,8.35799e+08,1.44591e+09,1.05718e+09
1207,2,1.52679e+09,1.30116e+09,8.65397e+08
1207,3,1.46519e+09,1.52655e+09,8.1241e+08
1207,4,1.46868e+09,2.22226e+09,2.57427e+09
1207,5,4.21518e+08,8.70766e+08,1.21721e+09
1207,6,1.02244e+09,1.69532e+09,1.40163e+09
1207,7,1.27626e+09,2.1555e+09,4.19168e+08
1207,8,1.00213e+09,1.97531e+09,6.77441e+08
1207,9,1.29568e+09,2.00562e+09,9.31002e+08
1208,0,1.29271e+09,1.66383e+09,7.9131e+08
1208,1,8.39824e+08,1.45408e+09,1.0474e+09
1208,2,1.52734e+09,1.29498e+09,8.69764e+08
1208,3,1.45916e+09,1.52639e+09,8.06876e+08
1208,4,1.46785e+09,2.22065e+09,2.58351e+09
1208,5,4.18309e+08,8.66498e+08,1.21646e+09
1208,6,1.02489e+09,1.69015e+09,1.40159e+09
1208,7,1.27663e+09,2.16342e+09,4.15739e+08
1208,8,1.01119e+09,1.97184e+09,6.75789e+08
1208,9,1.28391e+09,2.01257e+09,9.32383e+08
1209,0,1.29217e+09,1.66632e+09,7.936e+08
1209,1,8.43951e+08,1.46231e+09,1.0376e+09
1209,2,1.52778e+09,1.289e+09,8.74102e+08
1209,3,1.45297e+09,1.52627e+09,8.0139e+08
1209,4,1.46701e+09,2.21903e+09,2.59272e+09
1209,5,4.1514e+08,8.62273e+08,1.2157e+09
1209,6,1.02738e+09,1.68497e+09,1.40143e+09
1209,7,1.27696e+09,2.17125e+09,4.12436e+08
1209,8,1.02038e+09,1.96831e+09,6.74217e+08
1209,9,1.27208e+09,2.01938e+09,9.33674e+08
1210,0,1.2917e+09,1.66879e+09,7.95942e+08
1210,1,8.48184e+08,1.47062e+09,1.0278e+09
1210,2,1.52811e+09,1.28322e+09,8.78412e+08
1210,3,1.44661e+09,1.52621e+09,7.95958e+08
1210,4,1.46617e+09,2.2174e+09,2.60191e+09
1210,5,4.1201e+08,8.58092e+08,1.21493e+09
1210,6,1.02988e+09,1.67978e+09,1.40115e+09
1210,7,1.27724e+09,2.17898e+09,4.09258e+08
1210,8,1.02971e+09,1.96471e+09,6.72735e+08
1210,9,1.26019e+09,2.02605e+09,9.34871e+08
1211,0,1.29127e+09,1.67123e+09,7.98329e+08
1211,1,8.52524e+08,1.479e+09,1.01799e+09
1211,2,1.52834e+09,1.27763e+09,8.8269e+08
1211,3,1.44009e+09,1.52623e+09,7.90588e+08
1211,4,1.46532e+09,2.21576e+09,2.61107e+09
1211,5,4.08918e+08,8.53954e+08,1.21414e+09
1211,6,1.03241e+09,1.67458e+09,1.40074e+09
1211,7,1.27748e+09,2.1866e+09,4.06205e+08
1211,8,1.03917e+09,1.96106e+09,6.7135e+08
1211,9,1.24823e+09,2.03257e+09,9.35969e+08
1212,0,1.29089e+09,1.67365e+09,8.0075e+08
1212,1,8.56977e+08,1.48745e+09,1.00816e+09
1212,2,1.52846e+09,1.27222e+09,8.86937e+08
1212,3,1.4334e+09,1.52634e+09,7.85288e+08
1212,4,1.46447e+09,2.21411e+09,2.62021e+09
1212,5,4.05865e+08,8.49858e+08,1.21334e+09
1212,6,1.03495e+09,1.66938e+09,1.40021e+09
1212,7,1.27768e+09,2.19413e+09,4.03273e+08
1212,8,1.04877e+09,1.95735e+09,6.70069e+08
1212,9,1.23621e+09,2.03894e+09,9.36962e+08
1213,0,1.29055e+09,1.67602e+09,8.03196e+08
1213,1,8.61546e+08,1.49597e+09,9.98336e+08
1213,2,1.52848e+09,1.26698e+09,8.91153e+08
1213,3,1.42655e+09,1.52656e+09,7.80066e+08
1213,4,1.46361e+09,2.21246e+09,2.62933e+09
1213,5,4.02849e+08,8.45803e+08,1.21254e+09
1213,6,1.03752e+09,1.66417e+09,1.39956e+09
1213,7,1.27785e+09,2.20156e+09,4.00462e+08
1213,8,1.05849e+09,1.95358e+09,6.68902e+08
1213,9,1.22415e+09,2.04516e+09,9.37847e+08
1214,0,1.29024e+09,1.67836e+09,8.05658e+08
1214,1,8.66233e+08,1.50456e+09,9.88498e+08
1214,2,1.52839e+09,1.26191e+09,8.95336e+08
1214,3,1.41953e+09,1.52689e+09,7.74928e+08
1214,4,1.46275e+09,2.2108e+09,2.63841e+09
1214,5,3.99871e+08,8.41789e+08,1.21172e+09
1214,6,1.04011e+09,1.65897e+09,1.39878e+09
1214,7,1.27797e+09,2.20889e+09,3.9777e+08
1214,8,1.06834e+09,1.94975e+09,6.67857e+08
1214,9,1.21203e+09,2.05123e+09,9.38617e+08
1215,0,1.28995e+09,1.68065e+09,8.08124e+08
1215,1,8.71043e+08,1.51323e+09,9.78653e+08
1215,2,1.52821e+09,1.25699e+09,8.99488e+08
1215,3,1.41235e+09,1.52736e+09,7.69884e+08
1215,4,1.46188e+09,2.20913e+09,2.64748e+09
1215,5,3.96929e+08,8.37815e+08,1.21089e+09
1215,6,1.04272e+09,1.65377e+09,1.39787e+09
1215,7,1.27805e+09,2.21611e+09,3.95194e+08
1215,8,1.07831e+09,1.94587e+09,6.66941e+08
1215,9,1.19987e+09,2.05713e+09,9.39269e+08
1216,0,1.28968e+09,1.6829e+09,8.10584e+08
1216,1,8.75981e+08,1.52198e+09,9.68798e+08
1216,2,1.52793e+09,1.25223e+09,9.03608e+08
1216,3,1.405e+09,1.52796e+09,7.64939e+08
1216,4,1.46101e+09,2.20745e+09,2.65652e+09
1216,5,3.94023e+08,8.33881e+08,1.21005e+09
1216,6,1.04535e+09,1.64857e+09,1.39684e+09
1216,7,1.2781e+09,2.22324e+09,3.92734e+08
1216,8,1.0884e+09,1.94193e+09,6.66163e+08
1216,9,1.18768e+09,2.06287e+09,9.39799e+08
1217,0,1.28941e+09,1.68509e+09,8.13027e+08
1217,1,8.81049e+08,1.5308e+09,9.58935e+08
1217,2,1.52755e+09,1.24761e+09,9.07697e+08
1217,3,1.3975e+09,1.52872e+09,7.60101e+08
1217,4,1.46013e+09,2.20576e+09,2.66554e+09
1217,5,3.91154e+08,8.29986e+08,1.20919e+09
1217,6,1.04801e+09,1.64338e+09,1.39568e+09
1217,7,1.27811e+09,2.23026e+09,3.90387e+08
1217,8,1.09859e+09,1.93793e+09,6.65529e+08
1217,9,1.17547e+09,2.06845e+09,9.40206e+08
1218,0,1.28913e+09,1.68724e+09,8.15441e+08
1218,1,8.86253e+08,1.53969e+09,9.49063e+08
1218,2,1.52708e+09,1.24314e+09,9.11755e+08
1218,3,1.38983e+09,1.52964e+09,7.55378e+08
1218,4,1.45925e+09,2.20407e+09,2.67453e+09
1218,5,3.8832e+08,8.2613e+08,1.20833e+09
1218,6,1.05068e+09,1.63819e+09,1.39439e+09
1218,7,1.27809e+09,2.23718e+09,3.88152e+08
1218,8,1.10887e+09,1.93388e+09,6.65045e+08
1218,9,1.16324e+09,2.07385e+09,9.40488e+08
1219,0,1.28884e+09,1.68933e+09,8.17815e+08
1219,1,8.91598e+08,1.54866e+09,9.39181e+08
1219,2,1.52652e+09,1.23881e+09,9.15784e+08
1219,3,1.38202e+09,1.53074e+09,7.50777e+08
1219,4,1.45837e+09,2.20237e+09,2.6835e+09
1219,5,3.85521e+08,8.22312e+08,1.20746e+09
1219,6,1.05337e+09,1.63302e+09,1.39298e+09
1219,7,1.27803e+09,2.244e+09,3.86025e+08
1219,8,1.11925e+09,1.92977e+09,6.64716e+08
1219,9,1.15102e+09,2.07909e+09,9.40647e+08
1220,0,1.28853e+09,1.69137e+09,8.20135e+08
1220,1,8.97088e+08,1.55771e+09,9.29289e+08
1220,2,1.52586e+09,1.2346e+09,9.19783e+08
1220,3,1.37406e+09,1.53202e+09,7.46305e+08
1220,4,1.45747e+09,2.20066e+09,2.69244e+09
1220,5,3.82757e+08,8.18531e+08,1.20658e+09
1220,6,1.05609e+09,1.62786e+09,1.39144e+09
1220,7,1.27795e+09,2.25072e+09,3.84006e+08
1220,8,1.1297e+09,1.92559e+09,6.64545e+08
1220,9,1.13879e+09,2.08415e+09,9.40683e+08
1221,0,1.28817e+09,1.69336e+09,8.22391e+08
1221,1,9.02729e+08,1.56684e+09,9.19386e+08
1221,2,1.52512e+09,1.23053e+09,9.23753e+08
1221,3,1.36595e+09,1.53349e+09,7.41968e+08
1221,4,1.45658e+09,2.19895e+09,2.70137e+09
1221,5,3.80028e+08,8.14788e+08,1.20568e+09
1221,6,1.05882e+09,1.6227e+09,1.38977e+09
1221,7,1.27783e+09,2.25734e+09,3.82092e+08
1221,8,1.14022e+09,1.92135e+09,6.64535e+08
1221,9,1.12659e+09,2.08903e+09,9.406e+08
1222,0,1.28777e+09,1.69529e+09,8.2457e+08
1222,1,9.08526e+08,1.57604e+09,9.09473e+08
1222,2,1.52428e+09,1.22659e+09,9.27695e+08
1222,3,1.35771e+09,1.53515e+09,7.37773e+08
1222,4,1.45568e+09,2.19723e+09,2.71027e+09
1222,5,3.77333e+08,8.11081e+08,1.20478e+09
1222,6,1.06158e+09,1.61757e+09,1.38798e+09
1222,7,1.27769e+09,2.26385e+09,3.80281e+08
1222,8,1.1508e+09,1.91703e+09,6.64688e+08
1222,9,1.11441e+09,2.09374e+09,9.40402e+08
1223,0,1.28731e+09,1.69718e+09,8.26659e+08
1223,1,9.14486e+08,1.58533e+09,8.99548e+08
1223,2,1.52337e+09,1.22277e+09,9.31609e+08
1223,3,1.34933e+09,1.53703e+09,7.33725e+08
1223,4,1.45478e+09,2.1955e+09,2.71914e+09
1223,5,3.74672e+08,8.07411e+08,1.20387e+09
1223,6,1.06435e+09,1.61245e+09,1.38606e+09
1223,7,1.27752e+09,2.27027e+09,3.7857e+08
1223,8,1.16142e+09,1.91263e+09,6.65006e+08
1223,9,1.10227e+09,2.09828e+09,9.40094e+08
1224,0,1.28678e+09,1.69901e+09,8.28646e+08
1224,1,9.20616e+08,1.59469e+09,8.89612e+08
1224,2,1.52236e+09,1.21907e+09,9.35497e+08
1224,3,1.34082e+09,1.53912e+09,7.29831e+08
1224,4,1.45387e+09,2.19377e+09,2.728e+09
1224,5,3.72045e+08,8.03777e+08,1.20295e+09
1224,6,1.06715e+09,1.60735e+09,1.38401e+09
1224,7,1.27732e+09,2.27659e+09,3.76958e+08
1224,8,1.17209e+09,1.90815e+09,6.6549e+08
1224,9,1.09017e+09,2.10265e+09,9.39683e+08
1225,0,1.28617e+09,1.70081e+09,8.30518e+08
1225,1,9.26921e+08,1.60414e+09,8.79665e+08
1225,2,1.52128e+09,1.2155e+09,9.39357e+08
1225,3,1.33219e+09,1.54143e+09,7.26095e+08
1225,4,1.45296e+09,2.19202e+09,2.73683e+09
1225,5,3.69452e+08,8.00178e+08,1.20202e+09
1225,6,1.06996e+09,1.60227e+09,1.38184e+09
1225,7,1.2771e+09,2.28281e+09,3.75443e+08
1225,8,1.18278e+09,1.90356e+09,6.66141e+08
1225,9,1.07812e+09,2.10684e+09,9.39174e+08
1226,0,1.28547e+09,1.70256e+09,8.32262e+08
1226,1,9.33411e+08,1.61367e+09,8.69706e+08
1226,2,1.52011e+09,1.21204e+09,9.43193e+08
1226,3,1.32345e+09,1.54397e+09,7.22522e+08
1226,4,1.45205e+09,2.19028e+09,2.74564e+09
1226,5,3.66891e+08,7.96615e+08,1.20107e+09
1226,6,1.0728e+09,1.5972e+09,1.37954e+09
1226,7,1.27685e+09,2.28894e+09,3.74021e+08
1226,8,1.1935e+09,1.89886e+09,6.66959e+08
1226,9,1.06613e+09,2.11087e+09,9.38574e+08
1227,0,1.28467e+09,1.70428e+09,8.33866e+08
1227,1,9.40093e+08,1.62328e+09,8.59736e+08
1227,2,1.51886e+09,1.20869e+09,9.47002e+08
1227,3,1.31459e+09,1.54675e+09,7.19118e+08
1227,4,1.45113e+09,2.18852e+09,2.75443e+09
1227,5,3.64363e+08,7.93086e+08,1.20012e+09
1227,6,1.07566e+09,1.59216e+09,1.37712e+09
1227,7,1.27658e+09,2.29496e+09,3.72692e+08
1227,8,1.20423e+09,1.89403e+09,6.67947e+08
1227,9,1.0542e+09,2.11474e+09,9.37888e+08
1228,0,1.28376e+09,1.70596e+09,8.35315e+08
1228,1,9.46977e+08,1.63298e+09,8.49756e+08
1228,2,1.51754e+09,1.20546e+09,9.50788e+08
1228,3,1.30563e+09,1.54978e+09,7.15886e+08
1228,4,1.4502e+09,2.18676e+09,2.76319e+09
1228,5,3.61868e+08,7.89592e+08,1.19917e+09
1228,6,1.07854e+09,1.58714e+09,1.37457e+09
1228,7,1.27629e+09,2.30089e+09,3.71454e+08
1228,8,1.21496e+09,1.88907e+09,6.69107e+08
1228,9,1.04234e+09,2.11844e+09,9.37122e+08
1229,0,1.28274e+09,1.70763e+09,8.36597e+08
1229,1,9.54071e+08,1.64275e+09,8.39766e+08
1229,2,1.51614e+09,1.20234e+09,9.54549e+08
1229,3,1.29658e+09,1.55305e+09,7.1283e+08
1229,4,1.44928e+09,2.185e+09,2.77194e+09
1229,5,3.59406e+08,7.86132e+08,1.1982e+09
1229,6,1.08144e+09,1.58215e+09,1.3719e+09
1229,7,1.27598e+09,2.30673e+09,3.70303e+08
1229,8,1.22568e+09,1.88396e+09,6.70441e+08
1229,9,1.03054e+09,2.12199e+09,9.36283e+08
1230,0,1.28159e+09,1.70928e+09,8.37696e+08
1230,1,9.61387e+08,1.6526e+09,8.29767e+08
1230,2,1.51466e+09,1.19933e+09,9.58286e+08
1230,3,1.28743e+09,1.55659e+09,7.09954e+08
1230,4,1.44835e+09,2.18322e+09,2.78066e+09
1230,5,3.56975e+08,7.82706e+08,1.19722e+09
1230,6,1.08436e+09,1.57718e+09,1.36911e+09
1230,7,1.27565e+09,2.31248e+09,3.69239e+08
1230,8,1.23639e+09,1.87869e+09,6.71953e+08
1230,9,1.01882e+09,2.12538e+09,9.35373e+08
1231,0,1.28031e+09,1.71091e+09,8.38599e+08
1231,1,9.68936e+08,1.66254e+09,8.19762e+08
1231,2,1.5131e+09,1.19642e+09,9.62e+08
1231,3,1.2782e+09,1.56039e+09,7.07262e+08
1231,4,1.44741e+09,2.18144e+09,2.78936e+09
1231,5,3.54577e+08,7.79314e+08,1.19623e+09
1231,6,1.08731e+09,1.57223e+09,1.36619e+09
1231,7,1.2753e+09,2.31813e+09,3.68258e+08
1231,8,1.24706e+09,1.87324e+09,6.73646e+08
1231,9,1.00717e+09,2.12862e+09,9.34399e+08
1232,0,1.27889e+09,1.71255e+09,8.39289e+08
1232,1,9.76729e+08,1.67254e+09,8.09753e+08
1232,2,1.51148e+09,1.19363e+09,9.65692e+08
1232,3,1.2689e+09,1.56448e+09,7.04757e+08
1232,4,1.44648e+09,2.17966e+09,2.79805e+09
1232,5,3.5221e+08,7.75955e+08,1.19524e+09
1232,6,1.09027e+09,1.56732e+09,1.36315e+09
1232,7,1.27493e+09,2.32369e+09,3.6736e+08
1232,8,1.25769e+09,1.8676e+09,6.75526e+08
1232,9,9.95595e+08,2.13171e+09,9.33364e+08
1233,0,1.27734e+09,1.71419e+09,8.39753e+08
1233,1,9.84779e+08,1.68261e+09,7.99744e+08
1233,2,1.50978e+09,1.19094e+09,9.69361e+08
1233,3,1.25953e+09,1.56886e+09,7.02444e+08
1233,4,1.44554e+09,2.17787e+09,2.80671e+09
1233,5,3.49875e+08,7.72629e+08,1.19424e+09
1233,6,1.09327e+09,1.56243e+09,1.35999e+09
1233,7,1.27455e+09,2.32916e+09,3.66543e+08
1233,8,1.26825e+09,1.86176e+09,6.77596e+08
1233,9,9.84096e+08,2.13466e+09,9.32271e+08
1234,0,1.27564e+09,1.71584e+09,8.39973e+08
1234,1,9.93101e+08,1.69275e+09,7.89737e+08
1234,2,1.508e+09,1.18836e+09,9.73008e+08
1234,3,1.25011e+09,1.57353e+09,7.00325e+08
1234,4,1.44459e+09,2.17607e+09,2.81535e+09
1234,5,3.47572e+08,7.69335e+08,1.19323e+09
1234,6,1.09628e+09,1.55756e+09,1.3567e+09
1234,7,1.27414e+09,2.33454e+09,3.65804e+08
1234,8,1.27874e+09,1.85571e+09,6.79862e+08
1234,9,9.72676e+08,2.13747e+09,9.31124e+08
1235,0,1.27381e+09,1.71751e+09,8.39933e+08
1235,1,1.00171e+09,1.70294e+09,7.79737e+08
1235,2,1.50616e+09,1.18588e+09,9.76634e+08
1235,3,1.24065e+09,1.57852e+09,6.98406e+08
1235,4,1.44364e+09,2.17427e+09,2.82396e+09
1235,5,3.45299e+08,7.66074e+08,1.19221e+09
1235,6,1.09931e+09,1.55273e+09,1.3533e+09
1235,7,1.27372e+09,2.33983e+09,3.65143e+08
1235,8,1.28912e+09,1.84943e+09,6.82328e+08
1235,9,9.61335e+08,2.14014e+09,9.29923e+08
1236,0,1.27184e+09,1.7192e+09,8.39616e+08
1236,1,1.01062e+09,1.71317e+09,7.69752e+08
1236,2,1.50426e+09,1.18351e+09,9.80239e+08
1236,3,1.23115e+09,1.58383e+09,6.9669e+08
1236,4,1.44269e+09,2.17247e+09,2.83256e+09
1236,5,3.43058e+08,7.62846e+08,1.19118e+09
1236,6,1.10237e+09,1.54792e+09,1.34977e+09
1236,7,1.27328e+09,2.34504e+09,3.64556e+08
1236,8,1.29938e+09,1.84291e+09,6.84999e+08
1236,9,9.50074e+08,2.14267e+09,9.28673e+08
1237,0,1.26975e+09,1.72093e+09,8.39006e+08
1237,1,1.01984e+09,1.72342e+09,7.59787e+08
1237,2,1.50228e+09,1.18124e+09,9.83823e+08
1237,3,1.22164e+09,1.58948e+09,6.95181e+08
1237,4,1.44174e+09,2.17065e+09,2.84114e+09
1237,5,3.40847e+08,7.59649e+08,1.19014e+09
1237,6,1.10546e+09,1.54314e+09,1.34612e+09
1237,7,1.27282e+09,2.35016e+09,3.64044e+08
1237,8,1.30948e+09,1.83616e+09,6.87878e+08
1237,9,9.38895e+08,2.14508e+09,9.27374e+08
1238,0,1.26752e+09,1.72269e+09,8.38086e+08
1238,1,1.02939e+09,1.73368e+09,7.49853e+08
1238,2,1.50023e+09,1.17907e+09,9.87387e+08
1238,3,1.21213e+09,1.59546e+09,6.93883e+08
1238,4,1.44078e+09,2.16884e+09,2.8497e+09
1238,5,3.38667e+08,7.56484e+08,1.1891e+09
1238,6,1.10856e+09,1.5384e+09,1.34235e+09
1238,7,1.27235e+09,2.35519e+09,3.63604e+08
1238,8,1.3194e+09,1.82917e+09,6.90968e+08
1238,9,9.27799e+08,2.14735e+09,9.26028e+08
1239,0,1.26519e+09,1.7245e+09,8.36841e+08
1239,1,1.03929e+09,1.74393e+09,7.39959e+08
1239,2,1.49812e+09,1.177e+09,9.90931e+08
1239,3,1.20263e+09,1.6018e+09,6.92801e+08
1239,4,1.43982e+09,2.16701e+09,2.85824e+09
1239,5,3.36517e+08,7.53351e+08,1.18805e+09
1239,6,1.1117e+09,1.53368e+09,1.33847e+09
1239,7,1.27186e+09,2.36014e+09,3.63234e+08
1239,8,1.3291e+09,1.82193e+09,6.9427e+08
1239,9,9.16787e+08,2.1495e+09,9.24637e+08
1240,0,1.26275e+09,1.72634e+09,8.35255e+08
1240,1,1.04954e+09,1.75414e+09,7.30118e+08
1240,2,1.49595e+09,1.17504e+09,9.94455e+08
1240,3,1.19317e+09,1.6085e+09,6.91938e+08
1240,4,1.43886e+09,2.16519e+09,2.86676e+09
1240,5,3.34398e+08,7.50249e+08,1.18699e+09
1240,6,1.11485e+09,1.529e+09,1.33446e+09
1240,7,1.27136e+09,2.365e+09,3.62935e+08
1240,8,1.33856e+09,1.81447e+09,6.97782e+08
1240,9,9.0586e+08,2.15153e+09,9.23202e+08
1241,0,1.26023e+09,1.72823e+09,8.33317e+08
1241,1,1.06016e+09,1.76427e+09,7.20347e+08
1241,2,1.49371e+09,1.17318e+09,9.9796e+08
1241,3,1.18375e+09,1.61557e+09,6.91296e+08
1241,4,1.43789e+09,2.16335e+09,2.87526e+09
1241,5,3.32308e+08,7.47179e+08,1.18592e+09
1241,6,1.11803e+09,1.52434e+09,1.33033e+09
1241,7,1.27084e+09,2.36979e+09,3.62703e+08
1241,8,1.34773e+09,1.80679e+09,7.01502e+08
1241,9,8.95019e+08,2.15344e+09,9.21723e+08
1242,0,1.25764e+09,1.73017e+09,8.31016e+08
1242,1,1.07115e+09,1.77429e+09,7.10663e+08
1242,2,1.49141e+09,1.17142e+09,1.00145e+09
1242,3,1.17441e+09,1.62302e+09,6.90875e+08
1242,4,1.43692e+09,2.16151e+09,2.88374e+09
1242,5,3.30249e+08,7.44139e+08,1.18484e+09
1242,6,1.12124e+09,1.51972e+09,1.32608e+09
1242,7,1.2703e+09,2.37448e+09,3.62539e+08
1242,8,1.35659e+09,1.7989e+09,7.05422e+08
1242,9,8.84264e+08,2.15523e+09,9.20203e+08
1243,0,1.25499e+09,1.73214e+09,8.28346e+08
1243,1,1.08251e+09,1.78416e+09,7.01088e+08
1243,2,1.48905e+09,1.16976e+09,1.00491e+09
1243,3,1.16516e+09,1.63086e+09,6.90674e+08
1243,4,1.43595e+09,2.15967e+09,2.8922e+09
1243,5,3.28219e+08,7.4113e+08,1.18376e+09
1243,6,1.12447e+09,1.51513e+09,1.32172e+09
1243,7,1.26974e+09,2.3791e+09,3.62441e+08
1243,8,1.3651e+09,1.79084e+09,7.09535e+08
1243,9,8.73596e+08,2.15692e+09,9.18641e+08
1244,0,1.2523e+09,1.73415e+09,8.25301e+08
1244,1,1.09423e+09,1.79384e+09,6.91647e+08
1244,2,1.48662e+09,1.1682e+09,1.00836e+09
1244,3,1.15603e+09,1.6391e+09,6.90686e+08
1244,4,1.43498e+09,2.15782e+09,2.90064e+09
1244,5,3.26219e+08,7.38151e+08,1.18267e+09
1244,6,1.12773e+09,1.51058e+09,1.31723e+09
1244,7,1.26917e+09,2.38363e+09,3.62407e+08
1244,8,1.37325e+09,1.78262e+09,7.13827e+08
1244,9,8.63016e+08,2.15849e+09,9.17039e+08
1245,0,1.24959e+09,1.73618e+09,8.21883e+08
1245,1,1.10628e+09,1.80329e+09,6.82368e+08
1245,2,1.48414e+09,1.16675e+09,1.01179e+09
1245,3,1.14705e+09,1.64773e+09,6.90904e+08
1245,4,1.434e+09,2.15597e+09,2.90907e+09
1245,5,3.24248e+08,7.35203e+08,1.18158e+09
1245,6,1.13101e+09,1.50605e+09,1.31263e+09
1245,7,1.26858e+09,2.38808e+09,3.62438e+08
1245,8,1.38101e+09,1.77427e+09,7.18285e+08
1245,9,8.52524e+08,2.15997e+09,9.15399e+08
1246,0,1.24687e+09,1.73824e+09,8.18095e+08
1246,1,1.11863e+09,1.81248e+09,6.73281e+08
1246,2,1.48159e+09,1.16539e+09,1.0152e+09
1246,3,1.13826e+09,1.65675e+09,6.91316e+08
1246,4,1.43302e+09,2.15412e+09,2.91747e+09
1246,5,3.22306e+08,7.32285e+08,1.18047e+09
1246,6,1.13432e+09,1.50156e+09,1.30791e+09
1246,7,1.26798e+09,2.39245e+09,3.62531e+08
1246,8,1.38836e+09,1.76582e+09,7.2289e+08
1246,9,8.4212e+08,2.16134e+09,9.1372e+08
1247,0,1.24415e+09,1.74031e+09,8.13944e+08
1247,1,1.13125e+09,1.82136e+09,6.64415e+08
1247,2,1.47898e+09,1.16414e+09,1.0186e+09
1247,3,1.12969e+09,1.66616e+09,6.91908e+08
1247,4,1.43203e+09,2.15225e+09,2.92586e+09
1247,5,3.20394e+08,7.29397e+08,1.17936e+09
1247,6,1.13766e+09,1.4971e+09,1.30307e+09
1247,7,1.26736e+09,2.39673e+09,3.62687e+08
1247,8,1.39529e+09,1.75731e+09,7.27625e+08
1247,9,8.31805e+08,2.16262e+09,9.12005e+08
1248,0,1.24144e+09,1.74239e+09,8.09443e+08
1248,1,1.14409e+09,1.82992e+09,6.558e+08
1248,2,1.47632e+09,1.16299e+09,1.02197e+09
1248,3,1.12139e+09,1.67594e+09,6.92667e+08
1248,4,1.43105e+09,2.15039e+09,2.93422e+09
1248,5,3.1851e+08,7.2654e+08,1.17824e+09
1248,6,1.14102e+09,1.49268e+09,1.29811e+09
1248,7,1.26672e+09,2.40094e+09,3.62903e+08
1248,8,1.40181e+09,1.74876e+09,7.32468e+08
